id|name|code|description
1009|Demir, çelik eşya imalatı, ticareti|47.52.05|Metalden kapı, pencere ve bunların kasaları ile kapı eşiklerinin perakende ticareti
1010|Demir, çelik eşya imalatı, ticareti|47.52.13|Demirden/çelikten bar ve çubukların, profillerin, tüp ve boruların perakende ticareti
1011|Demir, çelik eşya imalatı, ticareti|47.52.15|Demirden veya çelikten merkezi ısıtma radyatörleri, merkezi ısıtma kazanları (kombiler dahil) ile bunların parçalarının perakende ticareti (buhar jeneratörleri ve kızgın su üreten kazanlar hariç)
1012|Demir, çelik eşya imalatı, ticareti|47.69.99|Başka yerde sınıflandırılmamış diğer kültür ve eğlence (rekreasyon) ürünlerinin perakende ticareti
1013|Deniz taşıtları imalatı, onarımı, ticareti|25.99.08|Metalden gemi ve tekne pervaneleri ve bunların aksamları ile çıpalar, filika demirleri vb. imalatı
1014|Deniz taşıtları imalatı, onarımı, ticareti|30.11.07|Gemiler ve yüzer yapılar için iç bölmelerin imalatı
1015|Deniz taşıtları imalatı, onarımı, ticareti|30.12.01|Jet ski vb. kişisel su araçlarının imalatı
1016|Deniz taşıtları imalatı, onarımı, ticareti|30.12.03|Şişirilebilir motorlu/motorsuz botların imalatı (eğlence ve spor amaçlı olanlar)
1017|Deniz taşıtları imalatı, onarımı, ticareti|30.12.04|Eğlence ve sportif amaçlı motorlu/motorsuz yelkenlilerin, motorlu tekne ve yatların, sandalların, kayıkların, kanoların, eğlence amaçlı hover kraftların ve benzer araçların imalatı (polyester tekneler dahil)
1018|Deniz taşıtları imalatı, onarımı, ticareti|33.15.00|Sivil gemilerin ve teknelerin onarım ve bakımı (yüzen yapılar, sandal, kayık, vb. bakım ve onarımı ile bunların kalafatlanması dahil)
1019|Deniz taşıtları imalatı, onarımı, ticareti|33.19.02|Halatlar, gemi çarmık ve halatları ile yelken bezleri ve bez astarlı muşambaların onarımı
1020|Deniz taşıtları imalatı, onarımı, ticareti|46.49.26|Spor ve eğlence amaçlı teknelerin, kayıkların ve kanoların toptan ticareti
1021|Deniz taşıtları imalatı, onarımı, ticareti|47.63.02|Motorlu taşıtlar dışındaki eğlence ve spor amaçlı taşıtların perakende ticareti (tekne, yelkenli, kano, kayık, bot, balon,vb. ile deniz taşıtları için dıştan takmalı motorlar dahil)
1022|Dökümcülük|24.45.01|Maden cevherlerinden ya da oksitlerden işlenmemiş krom, manganez, nikel, tungsten, molibden, tantalum, kobalt, bizmut, titanyum, zirkonyum, berilyum, germanyum vb. imalatı (alaşımları dahil)(atık ve hurdalardan dahil)
1023|Dökümcülük|24.45.02|Krom, manganez, tungsten, molibden, tantalum, kobalt, bizmut, titanyum, zirkonyum, berilyum, germanyum vb. diğer demir dışı metallerden yapılan ürünlerin imalatı (sermetler ve diğer ara ürünler dahil, nikelden olanlar hariç)
1024|Dökümcülük|24.52.20|Çelik dökümü
1025|Dökümcülük|24.53.01|Hafif metallerin dökümü
1026|Dökümcülük|24.54.02|Değerli metallerin dökümü
1027|Dökümcülük|24.54.90|Demir dışı diğer metallerin dökümü (değerli metallerin dökümü hariç)
1028|Dökümcülük|25.63.01|Metalden kalıp ve döküm modeli imalatı (kek ve ayakkabı kalıpları hariç)
1029|Dökümcülük|25.63.02|Plastikten kalıp ve döküm modeli imalatı (kek ve ayakkabı kalıpları hariç)
1030|Dökümcülük|25.99.12|Kalıba dökülerek yapılan zil, çan, gong vb. eşyalar ile adi metallerden kalıba dökülerek yapılan biblo, heykelcik ve diğer süs eşyası imalatı (bisiklet zilleri dahil ancak bakırdan olanlar ile mutfak eşyaları hariç)
1031|Ev aletleri imalatı, onarımı, ticareti|27.52.05|Elektriksiz yemek pişirme cihazlarının imalatı (gaz yakıtlı set üstü ocaklar, gaz veya sıvı yakıtlı fırınlar ve ocaklar vb.)
1032|Ev aletleri imalatı, onarımı, ticareti|27.52.06|Elektriksiz ev aletlerinin aksam ve parçalarının imalatı
1033|Ev aletleri imalatı, onarımı, ticareti|47.55.09|Elektriksiz fırın ve ocaklar ile hava ve su ısıtıcılarının perakende ticareti
1034|Ev aletleri imalatı, onarımı, ticareti|95.22.02|Ev ve bahçe gereçlerinin bakım ve onarımı
1035|Hurdacılık|38.11.01|Tehlikesiz atıkların toplanması (çöpler, geri dönüştürülebilir maddeler, tekstil atıkları, vb.) (inşaat ve yıkım atıkları, çalı, çırpı, moloz gibi enkazlar hariç)
1036|Hurdacılık|38.11.03|Tehlikesiz atık transfer istasyonlarının işletilmesi
1037|Hurdacılık|38.12.01|Tehlikeli atıkların toplanması
1038|Hurdacılık|38.21.02|Gemi ve yüzer yapıların hurdalarının materyallerinin geri kazanımı amacıyla parçalara ayrılması (sökülmesi)
1039|Hurdacılık|38.21.03|Hurdaların geri kazanım amacıyla parçalara ayrılması (otomobil, bilgisayar, televizyon vb. donanımlar) (gemiler ve yüzer yapılar ile satmak için kullanılabilir parçalar oluşturmak amacıyla sökme hariç)
1040|Hurdacılık|38.21.04|Tasnif edilmiş metal atıklar, hurdalar ve diğer parçaların genellikle mekanik veya kimyasal değişim işlemleri ile geri kazanılması
1041|Hurdacılık|38.21.05|Tasnif edilmiş metal dışı atıklar, hurdalar ve diğer parçaların genellikle mekanik veya kimyasal değişim işlemleri ile geri kazanılması (plastik atıkların kimyasal işlemlerle geri kazanılması hariç)
1042|Hurdacılık|38.22.00|Enerji geri kazanımı
1043|Hurdacılık|38.23.00|Diğer atık geri kazanımı
1044|Hurdacılık|38.31.00|Enerji geri kazanımı olmaksızın atıkların yakılması
1045|Hurdacılık|38.32.03|Tehlikesiz atıkların düzenli veya kalıcı olarak depolanması
1046|Hurdacılık|38.32.04|Tehlikeli atıkların düzenli veya kalıcı olarak depolanması (radyoaktif atıklar hariç)
1047|Hurdacılık|38.33.00|Diğer atıkların bertarafı
1048|Hurdacılık|46.87.01|Atık ve hurda toptan ticareti (metal olanlar) (kağıt, cam, plastik vb. ikincil hammaddeler hariç)
1049|Hurdacılık|46.87.02|Atık ve hurda toptan ticareti (kağıt, cam, plastik vb. olanlar) (metal olanlar hariç)
1050|İklimlendirme, soğutma sistemi imalatı, kurulumu, onarımı|28.21.10|Güneşle (güneş kolektörleri), buharla ve yağla ısıtma sistemleri ile benzeri ocak ve ısınma donanımları gibi elektriksiz ev tipi ısıtma, soğutma, havalandırma donanımlarının imalatı
1051|İklimlendirme, soğutma sistemi imalatı, kurulumu, onarımı|28.25.01|Sanayi tipi soğutucu ve dondurucu donanımları ile ısı pompalarının imalatı (camekanlı, tezgahlı veya mobilya tipi soğutucular, kondenserleri ısı değiştiricisi fonksiyonu gören kompresörlü üniteler vb.)
1052|İklimlendirme, soğutma sistemi imalatı, kurulumu, onarımı|28.25.02|Sanayi tipi fan ve vantilatörlerin imalatı (çatı havalandırma pervaneleri dahil)
1053|İklimlendirme, soğutma sistemi imalatı, kurulumu, onarımı|28.25.03|İklimlendirme cihazlarının (klimalar) imalatı (motorlu taşıtlarda kullanılanlar hariç)
1054|İklimlendirme, soğutma sistemi imalatı, kurulumu, onarımı|29.32.24|Motorlu kara taşıtları için iklimlendirme cihazlarının (klimalar) imalatı
1055|İklimlendirme, soğutma sistemi imalatı, kurulumu, onarımı|33.12.06|Sanayi tipi soğutma ve havalandırma ekipmanlarının onarım ve bakımı
1056|İklimlendirme, soğutma sistemi imalatı, kurulumu, onarımı|33.20.45|Sanayi tipi ısıtma, iklimlendirme ve soğutma cihaz ve ekipmanlarının kurulumu
1057|İklimlendirme, soğutma sistemi imalatı, kurulumu, onarımı|35.30.21|Buhar ve sıcak su üretimi, toplanması ve dağıtımı
1058|İklimlendirme, soğutma sistemi imalatı, kurulumu, onarımı|43.22.06|Bina veya diğer inşaat projelerinde ısıtma, havalandırma, soğutma ve iklimlendirme sistemlerinin onarım ve bakımı
1059|İklimlendirme, soğutma sistemi imalatı, kurulumu, onarımı|43.22.07|Bina veya diğer inşaat projelerinde ısıtma, havalandırma, soğutma ve iklimlendirme sistemlerinin kurulumu
1060|Kalaycılık, kaplamacılık|24.43.01|Kurşun tabaka, levha, şerit, folyo, kurşun tozu ve pulu imalatı (alaşımdan olanlar dahil)
1061|Kalaycılık, kaplamacılık|24.43.02|Kurşun imalatı (işlenmemiş)
1062|Kalaycılık, kaplamacılık|24.43.05|Kalay imalatı (işlenmemiş halde)
1063|Kalaycılık, kaplamacılık|24.43.06|Çinko imalatı (işlenmemiş halde)
1064|Kalaycılık, kaplamacılık|24.43.08|Çinko sac, tabaka, levha, şerit, folyo, çinko tozları, vb. imalatı (alaşımdan olanlar dahil)
1065|Kalaycılık, kaplamacılık|25.51.01|Metallerin nikel ile kaplanması (nikelajcılık) faaliyeti
1066|Kalaycılık, kaplamacılık|25.51.02|Metallerin kalay ile kaplanması (kalaycılık) faaliyeti
1067|Kalaycılık, kaplamacılık|25.51.09|Metallerin diğer malzemelerle kaplanması (ısıl işlem hariç)
1068|Kalaycılık, kaplamacılık|25.52.00|Metallerin ısıl işlemi
1069|Karoser imalatı, kaportacılık|29.20.01|Treyler (römork), yarı treyler (yarı römork) ve mekanik hareket ettirici tertibatı bulunmayan diğer araçların parçalarının imalatı (bu araçların karoserleri, kasaları, aksları ve diğer parçaları)
1070|Karoser imalatı, kaportacılık|29.20.02|Motorlu kara taşıtları için karoser, kabin, kupa, dorse ve damper imalatı (otomobil, kamyon, kamyonet, otobüs, minibüs, traktör, damperli kamyon ve özel amaçlı motorlu kara taşıtlarının karoserleri)
1071|Karoser imalatı, kaportacılık|29.20.04|Treyler (römork) ve yarı treyler (yarı römork) imalatı, römorklar için şasi imalatı (karavan tipinde olanlar ve tarımsal amaçlı olanlar hariç)
1072|Karoser imalatı, kaportacılık|29.20.05|Karavan tipinde treyler (römork) ve yarı treyler (yarı römork) imalatı - ev olarak veya kamp için kullanılanlar
1073|Karoser imalatı, kaportacılık|29.20.06|Motorlu kara taşıtlarının modifiye edilmesi ve karoser hizmetleri
1074|Karoser imalatı, kaportacılık|30.99.99|Başka yerde sınıflandırılmamış diğer ulaşım ekipmanlarının imalatı
1075|Karoser imalatı, kaportacılık|33.12.30|Tarımsal amaçlı kullanılan römorkların onarım ve bakımı
1076|Karoser imalatı, kaportacılık|95.31.04|Motorlu kara taşıtlarının karoser ve kaporta onarımı vb. faaliyetleri
1077|Kuyumculuk|08.99.03|Kıymetli ve yarı kıymetli taşların ocakçılığı (kehribar, Oltu taşı, lüle taşı ve elmas hariç)
1078|Kuyumculuk|24.41.16|İşlenmemiş, yarı işlenmiş, toz halde altın imalatı ile gümüş veya adi metallerin altınla preslenerek kaplanması (Mücevher ve benzeri eşyaların imalatı hariç)
1079|Kuyumculuk|24.41.17|İşlenmemiş, yarı işlenmiş, toz halde gümüş imalatı ile adi metallerin gümüşle preslenerek kaplanması (Mücevher ve benzeri eşyaların imalatı hariç)
1080|Kuyumculuk|24.41.18|İşlenmemiş, yarı işlenmiş, toz halde platin imalatı ile altın, gümüş veya adi metallerin platinle preslenerek kaplanması (paladyum, rodyum, osmiyum ve rutenyum imalatı ile platin katalizör imalatı dahil) (Mücevher ve benzeri eşyaların imalatı hariç)
1081|Kuyumculuk|24.41.19|Değerli metal alaşımlarının imalatı (Mücevher ve benzeri eşyaların imalatı hariç)
1082|Kuyumculuk|32.12.01|Değerli metallerden takı ve mücevherlerin imalatı (değerli metallerle baskı, yapıştırma vb. yöntemlerle giydirilmiş adi metallerden olanlar dahil)
1083|Kuyumculuk|32.12.04|İnci ve değerli doğal taşların işlenmesi ve değerli taşlardan takı ve mücevher ile bunların parçalarının imalatı (sentetik veya yeniden oluşturulmuş olanlar dahil)
1084|Kuyumculuk|32.12.90|Mücevher ve benzeri diğer eşyaların imalatı
1085|Kuyumculuk|32.99.03|Pipo, sigara ağızlıkları, Oltu veya lüle taşından tespih vb. imalatı
1086|Kuyumculuk|46.48.01|Mücevher ve takı toptan ticareti (altın, gümüş, vb. olanlar) (imitasyon olanlar hariç)
1087|Kuyumculuk|46.82.02|Değerli metal cevherleri ve konsantrelerinin toptan ticareti (altın, gümüş, platin vb.)
1088|Kuyumculuk|47.77.01|Altın ve diğer değerli metallerden takı, eşya ve mücevherat perakende ticareti (kuyumculuk ürünleri perakende ticareti dahil, gümüşten olanlar hariç)
1089|Kuyumculuk|47.77.02|Gümüş takı, eşya ve mücevherat perakende ticareti (gümüşçü ürünleri perakende ticareti)
1090|Kuyumculuk|47.77.05|Doğal inciden veya kültür incisinden ürünler ile değerli ya da yarı değerli taşlardan yapılan ürünlerin perakende ticareti (pırlanta, yakut, zümrüt, safir vb.den yapılan ürünler)
1091|Kuyumculuk|95.25.02|Mücevherlerin onarımı
1092|Makine kurulumu, onarımı|27.90.01|Elektro kaplama makinelerinin imalatı (galvanoplasti, elektro kaplama, elektroliz veya elektroforez için)
1093|Makine kurulumu, onarımı|28.11.08|Türbin ve türbin parçalarının imalatı (rüzgar, gaz, su ve buhar türbinleri ile su çarkları ve bunların parçaları) (hava taşıtları için turbo jetler veya turbo pervaneler hariç)
1094|Makine kurulumu, onarımı|28.11.09|Deniz taşıtlarında, demir yolu taşıtlarında ve sanayide kullanılan kıvılcım ateşlemeli veya sıkıştırma ateşlemeli içten yanmalı motorların ve bunların parçalarının imalatı (hava taşıtı, motorlu kara taşıtı ve motosiklet motorları hariç)
1095|Makine kurulumu, onarımı|28.11.10|İçten yanmalı motorlar, dizel motorlar vb.de kullanılan pistonlar, silindirler ve silindir blokları, silindir başları, silindir gömlekleri, emme ve egzos subapları, segmanlar, hareket kolları, karbüratörler, yakıt memeleri vb.nin imalatı  (hava taşıtı, motorlu kara taşıtı ve motosiklet motorları hariç)
1096|Makine kurulumu, onarımı|28.12.05|Akışkan gücü ile çalışan ekipmanların ve bunların parçalarının imalatı (hidrolik ve pnömatik motorlar, hidrolik pompalar, hidrolik ve pnömatik valfler, hidrolik sistemler ve bunların parçaları)
1097|Makine kurulumu, onarımı|28.13.01|Hava veya vakum pompaları ile hava veya diğer gaz kompresörlerinin imalatı (el ve ayakla çalışan hava pompaları ile motorlu taşıtlar için olanlar hariç)
1098|Makine kurulumu, onarımı|28.13.02|Sıvı pompaları ve sıvı elevatörleri imalatı (yakıt, yağlama, soğutma ve diğer amaçlar için) (deplasmanlı ve santrifüjlü pompalar ile benzinliklerde kullanılan akaryakıt pompaları dahil) (tulumba dahil, içten yanmalı motorlar için olanlar hariç)
1099|Makine kurulumu, onarımı|28.13.03|El ve ayakla çalışan hava pompalarının imalatı
1100|Makine kurulumu, onarımı|28.15.01|Rulmanlar ve mekanik güç aktarma donanımları imalatı
1101|Makine kurulumu, onarımı|28.15.02|Debriyajlar (kavramalar), mil (şaft) kaplinler ve üniversal mafsalların imalatı (motorlu kara taşıtlarında kullanılan debriyajlar hariç)
1102|Makine kurulumu, onarımı|28.15.03|Dişliler/dişli takımları, bilyeli ve makaralı vidalar, şanzımanlar, vites kutuları ve diğer hız değiştiricilerin imalatı (motorlu kara taşıtlarında kullanılan vites kutuları ve diferansiyelleri hariç)
1103|Makine kurulumu, onarımı|28.15.04|Volanlar ve kasnaklar ile mafsallı bağlantı zincirleri ve güç aktarım zincirlerinin imalatı
1104|Makine kurulumu, onarımı|28.21.07|Elektrikli veya elektriksiz laboratuar ocakları, döküm ocakları vb. endüstriyel ocak ve fırınlarının imalatı (çöp yakma fırınları ile elektrikli ekmek ve unlu mamul fırınları dahil)
1105|Makine kurulumu, onarımı|28.21.99|Başka yerde sınıflandırılmamış diğer fırın ve ocakların (sanayi ocakları) imalatı (ocak brülörleri (ateşleyicileri), endüksiyon veya dielektrik ısıtma ekipmanları, mekanik kömür taşıyıcıları, mekanik ızgaralar, mekanik kül boşaltıcıları ve benzeri cihazların imalatı, vb.)
1106|Makine kurulumu, onarımı|28.22.10|El veya motor gücü ile çalışan kaldırma, taşıma, yükleme ya da boşaltma makinelerinin imalatı
1107|Makine kurulumu, onarımı|28.22.11|Asansör, yürüyen merdiven ve yürüyen yolların imalatı (yeraltında kullanılanlar hariç)
1108|Makine kurulumu, onarımı|28.24.01|Motorlu veya pnömatik (hava basınçlı) el aletlerinin imalatı
1109|Makine kurulumu, onarımı|28.29.04|Sıvılar için filtreleme veya arıtma makine ve cihazlarının imalatı (suyun filtre edilmesi/arıtılmasına mahsus cihazlar dahil)
1110|Makine kurulumu, onarımı|28.29.10|Yangın söndürücüler, püskürtme tabancaları, buhar veya kum püskürtme makineleri vb. sıvı ve tozları atan, dağıtan ya da püskürten mekanik cihazların imalatı
1111|Makine kurulumu, onarımı|28.29.90|Diğer genel amaçlı makinelerin imalatı
1112|Makine kurulumu, onarımı|28.30.08|Tarımsal amaçlı römork veya yarı römork imalatı
1113|Makine kurulumu, onarımı|28.30.09|Yumurta, meyve ve diğer tarımsal ürünlerin temizlenmesi, tasnif edilmesi veya derecelendirilmesi için kullanılan makine ve ekipmanların imalatı
1114|Makine kurulumu, onarımı|28.30.11|Kümes hayvanı makineleri, arıcılık makineleri ve hayvan yemi hazırlama makinelerinin ve donanımlarının imalatı (kuluçka makineleri dahil)
